1, 0.0857892, 0.29806852, 0.0065984726, 0.0, 0.0, 0.0, -0.09216866, 0.14645529, -0.048321724, 0.0, 0.0, 0.0, 0.07986507, 0.27796412, 0.061342716, 0.0, 0.0, 0.0, 0.094292074, 0.29917145, 0.025874138, 0.0, 0.0, 0.0, 0.094292074, 0.29917145, 0.025874138, 0.0, 0.0, 0.0, 0.02903366, 0.1625371, -0.09450054, 0.0, 0.0, 0.0, -0.015173048, 0.0076298714, 0.0316, 0.0, 0.0, 0.0, -0.034538418, 0.098104, 0.010079861, 0.0, 0.0, 0.0, 0.0027692616, 0.09368324, -0.06073618, 0.0, 0.0, 0.0, 16
1, -0.028184563, 0.036546707, 0.013010979, 0.0, 0.0, 0.0, 16
1, -0.038198113, 0.030750275, 0.2054472, 0.0, 0.0, 0.0, 16
1, 0.55331326, 0.48575974, 0.68956566, 0.0, 0.0, 0.0, 16
1, -0.0061995387, 0.056806564, -1.077558, 0.0, 0.0, 0.0, 16
1, 0.8382404, 0.5510454, -0.8844466, 0.0, 0.0, 0.0, 16
1, 1.0207939, -0.17789125, 0.01411438, 0.0, 0.0, 0.0, 16
1, 0.49074817, -0.9181709, 0.0032730103, 0.0, 0.0, 0.0, 16
1, -0.922401, -1.2271495, 0.5323348, 0.0, 0.0, 0.0, 16
1, -0.66112095, -0.8281195, 0.4410677, 0.0, 0.0, 0.0, 16
1, 0.79208255, 0.33880377, -0.22059679, 0.0, 0.0, 0.0, 16
1, 3.2304661, 1.6118431, -1.6628776, 0.0, 0.0, 0.0, 16
1, 2.2593384, -0.5985007, -0.7684016, 0.0, 0.0, 0.0, 16
1, 0.124688566, -0.11321068, 0.2329073, 0.0, 0.0, 0.0, 0.030950904, 0.08623147, 0.33992577, 0.0, 0.0, 0.0, 0.23196071, 0.04578519, 0.20314121, 0.0, 0.0, 0.0, 0.42236856, 0.2662282, -0.006287575, 0.0, 0.0, 0.0, 0.42236856, 0.2662282, -0.006287575, 0.0, 0.0, 0.0, 0.20029482, -0.05501747, -0.081830025, 0.0, 0.0, 0.0, 0.16023585, 0.086385965, -0.39426374, 0.0, 0.0, 0.0, 0.23538873, 0.16830873, -0.33861113, 0.0, 0.0, 0.0, 1.069111, 0.5026469, 0.119511604, 0.0, 0.0, 0.0, 1.9272888, 0.4941175, -0.018790722, 0.0, 0.0, 0.0, 16
1, 1.993831, 0.31849408, -0.26783228, 0.0, 0.0, 0.0, 16
1, 0.6461319, -0.88528395, 0.48762703, 0.0, 0.0, 0.0, 16
1, -0.40439552, -0.77330184, -0.27527905, 0.0, 0.0, 0.0, 16
1, -1.2584932, -0.8553932, 0.8383808, 0.0, 0.0, 0.0, 16
1, -0.9459946, -0.47711444, 1.1531048, 0.0, 0.0, 0.0, 16
1, -0.32991657, 0.34280682, 0.315588, 0.0, 0.0, 0.0, 16
1, -0.31834662, -0.015483856, -0.3663435, 0.0, 0.0, 0.0, -0.31834662, -0.015483856, -0.3663435, 0.0, 0.0, 0.0, 16
1, 0.9837782, 1.4900904, -2.69878, 0.0, 0.0, 0.0, 0.99342257, 0.2656722, -1.1478243, 0.0, 0.0, 0.0, 0.99342257, 0.2656722, -1.1478243, 0.0, 0.0, 0.0, 0.8947381, 0.4805379, -0.9406595, 0.0, 0.0, 0.0, 1.1213905, 0.65243053, -0.30052757, 0.0, 0.0, 0.0, 0.59871244, 0.15394449, -0.2100215, 0.0, 0.0, 0.0, 0.54777, 0.3303554, -0.37521744, 0.0, 0.0, 0.0, 0.41501594, 0.049884558, 0.17502642, 0.0, 0.0, 0.0, 0.41501594, 0.049884558, 0.17502642, 0.0, 0.0, 0.0, 0.4392128, 0.27750754, -0.28157902, 0.0, 0.0, 0.0, 0.7729702, 0.57400584, -0.36286306, 0.0, 0.0, 0.0, 0.36557627, 0.09120488, -0.045490265, 0.0, 0.0, 0.0, 0.39246106, 0.32576418, -0.43479204, 0.0, 0.0, 0.0, 0.3291688, -0.00738883, 0.043366432, 0.0, 0.0, 0.0, 0.3291688, -0.00738883, 0.043366432, 0.0, 0.0, 0.0, 0.22493505, 0.04048872, -0.17970705, 0.0, 0.0, 0.0, 0.24874806, -0.08280873, -0.0061659813, 0.0, 0.0, 0.0, 0.25259852, 0.08735323, -0.32653236, 0.0, 0.0, 0.0, 0.31727862, 0.1386826, -0.20762587, 0.0, 0.0, 0.0, 0.09302306, -0.0274539, 0.06349945, 0.0, 0.0, 0.0, 0.09302306, -0.0274539, 0.06349945, 0.0, 0.0, 0.0, 0.15841842, 0.139637, -0.21720076, 0.0, 0.0, 0.0, 0.049934626, 0.01170969, -0.020160675, 0.0, 0.0, 0.0, 0.055147648, 0.20856762, -0.20812845, 0.0, 0.0, 0.0, 0.059318066, 0.09805393, -0.10490322, 0.0, 0.0, 0.0, -0.13574553, -0.11355662, 0.15367746, 0.0, 0.0, 0.0, -0.13574553, -0.11355662, 0.15367746, 0.0, 0.0, 0.0, 0.005803585, 0.1315546, -0.14585781, 0.0, 0.0, 0.0, 0.012643099, 0.12844324, -0.12388611, 0.0, 0.0, 0.0, 0.05571437, -0.058045387, 0.11529112, 0.0, 0.0, 0.0, -0.031428576, -0.10003662, 0.03863287, 0.0, 0.0, 0.0, 0.02045703, -0.14162922, 0.1613059, 0.0, 0.0, 0.0, 0.02045703, -0.14162922, 0.1613059, 0.0, 0.0, 0.0, 0.11636567, 0.032296658, -0.031755447, 0.0, 0.0, 0.0, 0.03149247, -0.11176276, 0.12019539, 0.0, 0.0, 0.0, 0.032393932, -0.020610332, -0.011043549, 0.0, 0.0, 0.0, -0.01968503, -0.024487972, 0.24396515, 0.0, 0.0, 0.0, -0.084548, -0.026790619, -0.08082771, 0.0, 0.0, 0.0, -0.084548, -0.026790619, -0.08082771, 0.0, 0.0, 0.0, -0.0676384, -0.08303213, -0.10306263, 0.0, 0.0, 0.0, 0.045089245, 0.010374069, -0.059249878, 0.0, 0.0, 0.0, 0.11287117, 0.06989908, 0.08220005, 0.0, 0.0, 0.0, -0.008903265, -0.028880596, 0.07376003, 0.0, 0.0, 0.0, 0.076877356, 0.26089573, -0.20179224, 0.0, 0.0, 0.0, 0.076877356, 0.26089573, -0.20179224, 0.0, 0.0, 0.0, -0.076097965, 0.01671648, 0.12256622, 0.0, 0.0, 0.0, -0.21447825, -0.13942647, 0.15165281, 0.0, 0.0, 0.0, -0.08758283, 0.0028586388, -0.017077923, 0.0, 0.0, 0.0, 0.029933691, 0.2246871, -0.120862484, 0.0, 0.0, 0.0, -0.014453173, 0.15654993, -0.18069029, 0.0, 0.0, 0.0, -0.23396254, -0.08916044, -0.0909524, 0.0, 0.0, 0.0, -0.23396254, -0.08916044, -0.0909524, 0.0, 0.0, 0.0, -0.02636981, 0.012671471, -0.057561874, 0.0, 0.0, 0.0, 0.24770403, 0.14053726, 0.12275028, 0.0, 0.0, 0.0, 0.19816327, 0.051629543, 0.2894001, 0.0, 0.0, 0.0, 0.012930393, 0.033303738, -0.16687965, 0.0, 0.0, 0.0, 0.20954442, -0.042157173, -0.33270407, 0.0, 0.0, 0.0, 0.20954442, -0.042157173, -0.33270407, 0.0, 0.0, 0.0, 0.22123551, -0.21772575, -0.19656324, 0.0, 0.0, 0.0, 0.14578867, -0.1973803, 0.16434956, 0.0, 0.0, 0.0, 0.24703074, -0.21150422, 0.15387964, 0.0, 0.0, 0.0, 0.17442441, -0.13800359, -0.0064964294, 0.0, 0.0, 0.0, 0.02513957, -0.11040282, -0.013197422, 0.0, 0.0, 0.0, 0.02513957, -0.11040282, -0.013197422, 0.0, 0.0, 0.0, 0.07371163, -0.12672234, 0.16544247, 0.0, 0.0, 0.0, -0.07143068, -0.070977926, 0.1099534, 0.0, 0.0, 0.0, -0.018744707, -0.018382072, 0.103162766, 0.0, 0.0, 0.0, -0.16859579, 0.06929445, 0.03612995, 0.0, 0.0, 0.0, -0.11967659, -0.043764353, 0.120904446, 0.0, 0.0, 0.0, -0.11967659, -0.043764353, 0.120904446, 0.0, 0.0, 0.0, -0.09574127, -0.073411465, 0.13512373, 0.0, 0.0, 0.0, 0.092206955, 0.13247061, -0.07590103, 0.0, 0.0, 0.0, 0.012965441, 0.05237651, -0.022320747, 0.0, 0.0, 0.0, -0.03602791, -0.08849907, 0.10454321, 0.0, 0.0, 0.0, -0.08242226, -0.047599077, -0.015565872, 0.0, 0.0, 0.0, -0.08242226, -0.047599077, -0.015565872, 0.0, 0.0, 0.0, -0.012337923, 0.07712078, -0.6636529, 0.0, 0.0, 0.0, 0.20842361, 0.13799739, -0.115297794, 0.0, 0.0, 0.0, 16
1, -0.06776653, 0.49053955, -0.03401041, 0.0, 0.0, 0.0, -0.25341323, -0.3275683, 0.011191845, 0.0, 0.0, 0.0, -0.11073059, 0.052345276, -0.07504654, 0.0, 0.0, 0.0, -0.20298448, -0.36452365, 0.49116278, 0.0, 0.0, 0.0, -0.20298448, -0.36452365, 0.49116278, 0.0, 0.0, 0.0, -0.055187583, -0.24601889, -0.066269875, 0.0, 0.0, 0.0, 0.055049933, -0.13521504, -0.16821623, 0.0, 0.0, 0.0, 0.34963995, -0.024172068, 0.26382685, 0.0, 0.0, 0.0, 0.686112, 0.07266235, 0.42546177, 0.0, 0.0, 0.0, 0.63288957, 0.12692976, 0.27956963, 0.0, 0.0, 0.0, 0.63288957, 0.12692976, 0.27956963, 0.0, 0.0, 0.0, 0.39911166, -0.089656115, 0.42285538, 0.0, 0.0, 0.0, 0.33448935, -0.22452497, 0.44548416, 0.0, 0.0, 0.0, 0.4211915, -0.011620045, 0.17958736, 0.0, 0.0, 0.0, 0.22175324, -0.08609605, 0.15167046, 0.0, 0.0, 0.0, 0.1238026, -0.16007686, 0.022135735, 0.0, 0.0, 0.0, 0.1238026, -0.16007686, 0.022135735, 0.0, 0.0, 0.0, -0.0081579685, -0.013661623, 0.101709366, 0.0, 0.0, 0.0, -0.3361264, -0.10292935, -0.29383183, 0.0, 0.0, 0.0, -0.3993011, -0.68714345, 0.35453415, 0.0, 0.0, 0.0, 0.0029591322, -0.18971491, 0.16122723, 0.0, 0.0, 0.0, 0.109567314, 0.124228, -0.0014181137, 0.0, 0.0, 0.0, 0.109567314, 0.124228, -0.0014181137, 0.0, 0.0, 0.0, 16
1, -0.056898028, 0.017786503, -0.1122818, 0.0, 0.0, 0.0, 16
1, -0.01511842, 0.052628994, -0.08182526, 0.0, 0.0, 0.0, 16
1, -0.38103583, -0.40935743, 0.3708315, 0.0, 0.0, 0.0, 16
1, -0.15906295, 0.06569123, -0.08186722, 0.0, 0.0, 0.0, 16
1, -0.20245036, -0.21544695, -0.15749454, 0.0, 0.0, 0.0, 16
1, -0.4050885, -0.28075576, 0.14213753, 0.0, 0.0, 0.0, -0.12487081, 0.028195381, -0.047089577, 0.0, 0.0, 0.0, 0.06890333, 0.43615627, -0.48967123, 0.0, 0.0, 0.0, 0.08552265, 0.32572508, -0.05493641, 0.0, 0.0, 0.0, 0.08441812, 0.29178, -0.11994934, 0.0, 0.0, 0.0, 0.08441812, 0.29178, -0.11994934, 0.0, 0.0, 0.0, -0.0020654798, 0.14862418, -0.08075905, 0.0, 0.0, 0.0, 0.0063475966, 0.14209914, -0.17980671, 0.0, 0.0, 0.0, 0.07387805, 0.16727948, -0.31264544, 0.0, 0.0, 0.0, 0.051902473, 0.06502366, -0.1429162, 0.0, 0.0, 0.0, 16
1, 0.1844176, -0.01486516, -0.03178692, 0.0, 0.0, 0.0, 16
1, 0.14033407, -0.16549206, 0.2505703, 0.0, 0.0, 0.0, 16
1, 0.0082137585, -0.026395082, 0.069805145, 0.0, 0.0, 0.0, 16
1, -0.25938317, -0.42009306, 0.08611393, 0.0, 0.0, 0.0, 16
1, -0.054706514, -0.22807455, -0.18390942, 0.0, 0.0, 0.0, 16
1, 0.1334678, -0.30596757, 0.207098, 0.0, 0.0, 0.0, 16
1, 0.00461936, -0.13421941, 0.3459835, 0.0, 0.0, 0.0, 16
1, -0.12670454, -0.22257543, 0.28398705, 0.0, 0.0, 0.0, 16
1, -0.08429092, -0.121008396, 0.46111202, 0.0, 0.0, 0.0, 16
