1, -0.5029686, 0.10295701, 1.3637209, 0.0061252704, 0.54461646, 0.11930962, 0.3010416, -0.43957037, -1.1236601, -0.70014507, -1.1590078, 0.1603223, -0.25668186, 0.15064716, 1.5177794, -0.15126756, -0.22450449, 0.11851067, 1.217768, -0.53022623, -0.8251581, 0.20240025, 0.018375812, -0.05965481, 0.014618337, -0.10335803, 0.3875761, 0.10865697, 0.20080236, -0.070041135, 0.20610388, 0.054740667, -1.366838, -0.0061252704, 0.14514229, 0.043675844, 0.20610388, 0.054740667, -1.366838, -0.0061252704, 0.14514229, 0.043675844, -0.25984824, -0.24542701, 0.696435, -0.1818939, 0.20746025, -0.021571605, -0.35775566, -0.13361359, -0.891345, -0.20932446, 0.18935075, -0.08522116, -0.19809788, -0.35923976, 1.5743446, -0.43303, 0.09960223, -0.02130529, -0.15656292, 0.26471108, 2.788412, -0.20080236, -0.028495824, 0.054594804, 0.9339445, -0.19811845, 7.43764, 0.9816412, 0.3368899, 0.2759035, 0.9339445, -0.19811845, 7.43764, 0.9816412, 0.3368899, 0.2759035, 1.08809, 0.48219365, 4.27417, 2.0618193, -0.52837116, -0.08149273, 2.1489756, -1.1345632, 1.194644, 3.2205608, -0.7254451, -0.45886266, 2.1472638, -0.2042341, -5.8668017, 3.0546458, -0.4463458, -0.7749799, 1.2241267, 0.31162238, -5.5419464, 2.2298648, -0.9651296, -1.1555456, 0.29934812, 0.75495327, -8.074181, 1.4410365, -1.5494272, -1.5531555, -0.90447116, 0.8807324, -5.728155, 0.7909589, -1.0474212, -1.6410398, -0.90447116, 0.8807324, -5.728155, 0.7909589, -1.0474212, -1.6410398, -1.527071, 0.9286833, -5.3098826, -0.44661212, -1.2887037, -1.6271914, -2.2032795, -0.5082633, -2.973712, -1.6197346, -1.6000272, -1.4303838, -3.3107145, -0.7915983, -0.22083616, -2.0003004, -0.9217201, -1.2359731, -3.2198281, -0.5676775, 2.2304616, -2.5126925, 0.11371698, -0.9731191, -4.3135743, 1.2227569, 4.62916, -2.49698, 0.002130529, -0.82344943, -4.3135743, 1.2227569, 4.62916, -2.49698, 0.002130529, -0.82344943, -1.2946415, 0.8819586, 7.8385935, -2.02347, 0.1272991, -0.2130529, 0.28301334, 1.0570357, 5.617737, -0.7978831, 0.071106404, -0.043675844, 0.52281284, 0.45920444, 2.9738722, -0.041012682, 0.5683186, -0.025033714, 1.2648401, -0.11291349, -1.929987, 0.33822146, -0.32756883, -0.06737798, 1.035814, -0.3766774, 0.5169382, 0.34115094, 0.055926383, 0.06364955, 1.035814, -0.3766774, 0.5169382, 0.34115094, 0.055926383, 0.06364955, 0.96751493, -0.50293374, 0.6572809, -0.23249397, -0.5382249, 0.10652645, 1.6953008, -0.8285148, 0.5794544, 0.27510455, 0.08442221, -0.026365295, 0.43447298, 0.12727463, -0.5003433, -0.051665325, -0.18375812, 0.023435818, 1
1, -0.41252804, -0.4909043, 1.417865, 0.2692456, 0.29534456, 0.20453078, -0.828495, 0.49073696, -0.78968847, -0.22690132, -0.3387541, 0.05672533, 0.54675484, -0.09965825, 1.1188893, 0.3257046, 0.6229134, 0.21012342, 0.4924698, 0.10654223, -0.276132, -0.40107206, -0.31052458, 0.011717909, 0.4924698, 0.10654223, -0.276132, -0.40107206, -0.31052458, 0.011717909, 0.31305218, -0.13982117, 0.20238924, 0.19867182, 0.122771725, 0.027164243, 0.051243782, 0.065314054, -0.49649417, 0.0727043, 0.23861924, -0.059921127, -0.113191605, -0.22403967, 0.3315997, -0.08655274, -0.08681905, 0.01304949, -0.529171, 0.25124574, 0.095291615, -0.0396811, 2.663161E-4, -0.007190535, -0.7336254, 0.3700273, 1.2608843, -0.025566347, -0.07137272, 0.064182185, -0.7336254, 0.3700273, 1.2608843, -0.025566347, -0.07137272, 0.064182185, -2.1699476, 0.8782916, 1.3343191, 0.1222391, 0.014913702, 0.26019084, -2.1415358, 1.2293577, 1.7928982, 0.48309743, -0.017310547, 0.6609966, -3.1042595, 2.072848, 1.1249878, 0.78536624, -0.13422333, 1.4176006, -0.6575899, 1.0851066, 1.4923158, 1.2719258, 0.020772656, 2.141714, 0.923378, 0.061239243, 1.8402872, 1.2088089, -0.93610114, 2.273008, 0.923378, 0.061239243, 1.8402872, 1.2088089, -0.93610114, 2.273008, 2.6583729, 0.091608286, -0.011217594, 1.5875103, -0.90014845, 2.3105586, 4.047806, 0.010079622, -1.1988924, 1.7057548, -1.412807, 1.9598203, 5.481612, 0.020513535, -1.9742553, 1.443167, -1.4974955, 1.6295882, 5.89651, 0.37554097, -2.8957365, 1.3848438, -1.7526263, 0.71346086, 5.471861, 0.57241416, -2.0776482, 1.0181265, -1.4269217, -0.21118867, 5.471861, 0.57241416, -2.0776482, 1.0181265, -1.4269217, -0.21118867, 1.9253476, 0.56375504, -1.9393669, 0.60427123, -1.8061559, -1.241832, 2.67513, -0.008203983, -2.3343976, 0.56645435, -1.282312, -1.808819, -0.1430068, 0.349694, -2.4215364, 0.086020105, -0.545948, -2.5369272, -3.6769776, 0.64271617, -1.1332561, -0.22210763, 0.1504686, -2.5696843, -7.9646177, 1.7610731, 0.08650997, -0.79628515, -0.8111989, -2.9246836, -6.545991, 1.4950495, 1.3702171, -0.28842035, 0.2050634, -1.5904398, -6.545991, 1.4950495, 1.3702171, -0.28842035, 0.2050634, -1.5904398, -4.7948236, 1.3578877, 0.6915537, -0.40400153, -0.3685815, -1.4005564, -1.5498753, -0.3885181, 1.9495413, 0.0077231675, 0.19014971, -0.017044231, 0.89620686, -0.90170336, 1.1439997, -0.22556975, -0.2545982, -0.10173275, 0.95111847, -1.2739444, 0.99995446, 0.21997711, 0.073236935, 0.17470337, 0.6014404, -0.85826516, 0.7051532, 0.23062976, -0.03568636, -0.043942157, 0.6014404, -0.85826516, 0.7051532, 0.23062976, -0.03568636, -0.043942157, -1.2460241, 0.013931274, -1.9129186, 0.7107977, 0.72917354, -0.29028457, 0.94248295, -0.5605905, 0.22653043, 0.26391926, 0.14780544, -0.032756884, 1
1, -0.8835106, 0.11820626, 0.9136908, -0.5400891, -1.3550164, -0.045007423, -0.99267673, 0.42017627, 0.0035939217, -0.34088463, -0.71958613, -0.049534798, 1.1082916, -0.4529878, 1.6907878, 0.76113147, 0.6346313, 0.14727281, 0.16023254, 0.118365526, -0.33336687, -0.14833808, -0.033289514, 0.39228365, 0.10663891, 0.043456554, 0.5334487, -0.07829694, -0.103064336, -0.018375812, 0.10663891, 0.043456554, 0.5334487, -0.07829694, -0.103064336, -0.018375812, -0.42130184, 0.22438598, 0.3372159, 0.31372038, 0.1504686, 0.066312715, -1.0548239, 0.90303636, 0.7634573, 0.3270362, 0.2511361, 0.24021713, -0.70882607, 0.7995224, 1.6354842, 0.48655954, 0.17789917, 0.3637878, -1.2637739, 1.449337, 1.8671942, 0.7917578, -0.0396811, 0.6870956, -0.35069847, 0.8812635, 1.1044579, 1.4168017, -0.0396811, 1.1057445, -0.35069847, 0.8812635, 1.1044579, 1.4168017, -0.0396811, 1.1057445, 1.0630665, 0.23143768, -0.45670843, 1.6391757, -0.61838603, 1.4021543, 1.6726222, 0.1568985, -0.7867465, 2.0061593, -0.6982809, 1.2724584, 3.1284819, 0.22703314, -1.4022455, 1.7273263, -1.1574098, 1.2008194, 3.0007792, 1.0339622, -1.9410925, 1.7872474, -1.529986, 0.65220815, 2.860789, 0.6179166, -1.108031, 1.463407, -1.8253306, 0.30812773, 2.860789, 0.6179166, -1.108031, 1.463407, -1.8253306, 0.30812773, 2.0908701, 1.2384515, -2.1783361, 1.4631407, -1.5970978, -0.05006743, 2.2142646, 0.41950464, -2.4609294, 1.1313108, -1.5843146, -0.4854943, 1.6727705, 0.22738552, -2.6180513, 0.8130631, -1.3262542, -0.9259811, -0.24195671, -0.3721094, -2.6623456, 0.52357745, -1.1715246, -1.259409, 0.2517562, -0.38962483, -1.702751, 0.20772657, -0.83223784, -1.546764, -3.9506197, 1.1760569, -0.689909, 0.18002969, -0.25513083, -1.861017, -3.9506197, 1.1760569, -0.689909, 0.18002969, -0.25513083, -1.861017, -4.019536, 1.1371698, -1.1983616, 0.07829694, 0.165116, -1.9044266, -4.538664, 1.2492337, -1.7061591, 0.33316147, 0.20133498, -1.1491541, -1.8391104, 0.78151464, 0.8027829, 0.22903186, 0.16937704, -0.5550028, -1.0020247, -0.14380598, 0.2874056, -0.22264028, -0.51319116, 0.09054748, -0.41423798, 0.38486433, 0.8246442, 0.094009586, 0.3225088, -0.46898267, -0.41423798, 0.38486433, 0.8246442, 0.094009586, 0.3225088, -0.46898267, -0.22029972, -0.571259, 2.2853782, 0.05566007, 0.18615496, -0.5190501, 1
1, -0.99026823, 0.20456338, 1.3147135, -0.25007084, -0.48869008, 0.2034655, -0.80035496, 1.0959527, -1.3802595, 0.32597092, -0.18082865, 0.27031085, 0.008065939, -0.07756662, 0.55353737, 0.087618, 0.1587244, 0.17390442, 0.96700656, -0.08503771, -0.602479, 0.027164243, 0.1555286, -0.05885586, -0.3191085, 0.39740252, 0.5681143, 0.18881813, 0.21704763, -0.1603223, 0.5209135, -0.018702745, 0.019226074, 0.20905815, 0.08948222, -0.17443706, 0.5209135, -0.018702745, 0.019226074, 0.20905815, 0.08948222, -0.17443706, 0.69062734, 0.044414043, 0.43484497, 0.4676511, 0.17603496, -0.32730252, 1.7840792, -0.37387717, 0.588254, 0.3717773, -0.18162759, -0.4809669, 1.4172078, -0.47196305, 0.66501236, 0.7888283, -0.46205845, -0.91373056, 1.04135, -0.2056669, 0.111587524, 0.64768076, -1.0916297, -1.2325109, 0.46580952, -0.15495658, 0.06437111, 0.6375608, -1.6405072, -1.7446369, 0.46580952, -0.15495658, 0.06437111, 0.6375608, -1.6405072, -1.7446369, -0.03580308, -0.6425494, 0.1367302, 0.61625546, -1.4506239, -1.8615496, -1.1539173, -0.17166853, -0.75492287, 0.5800365, -1.5097461, -2.0857878, -1.7496123, -0.25465083, -0.30274868, 0.46845004, -1.2618058, -2.0333235, -2.244843, -0.17451131, -0.19335747, 0.087085366, -1.3134711, -1.9393139, -1.9194155, 0.26548982, -1.0247383, -0.05885586, -1.1467572, -1.6389093, -1.9194155, 0.26548982, -1.0247383, -0.05885586, -1.1467572, -1.6389093, -1.8185272, 0.57583165, -1.1841884, -0.025300032, -0.47564057, -0.95128113, -1.6564136, 1.1449282, -1.0469499, -0.30333406, -0.44075316, -0.5813681, -0.39426517, 1.019851, 0.37629986, -0.26897928, 0.15180019, -0.35606465, 0.49239135, 0.91212773, -0.14523888, -0.1323591, 0.109988555, -0.22290659, 0.60412407, 0.8125415, 1.4591932, 0.13422333, 0.520648, -0.026897928, 1.6306006, 0.6538639, -0.8758564, 0.25033715, 0.1371528, 0.12703279, 1.6306006, 0.6538639, -0.8758564, 0.25033715, 0.1371528, 0.12703279, 1.7799689, -0.2066617, 0.26609325, 0.18908444, -0.043942157, -0.06977482, 1.3842316, 0.25030398, 0.01894474, -0.18242654, -0.04234426, -0.026365295, 1.0168843, 0.037916422, 0.04675865, 0.035153728, -0.26338664, -0.024501082, 16
1, 0.06169319, -0.23682952, 1.4076853, 0.61385864, 0.90680635, 0.006657903, 0.4601996, -0.032403946, -0.84044886, -0.019707393, -0.080960095, 0.098004326, -0.38361955, 0.21493363, -0.71210337, -0.010918961, 0.28362668, 0.03089267, -0.14935732, -0.1905353, 0.7720289, -0.1419465, -0.14274544, -0.049002163, -0.14935732, -0.1905353, 0.7720289, -0.1419465, -0.14274544, -0.049002163, -0.22195768, -0.016916275, -0.06759739, -0.019441076, 0.0026631611, -0.046339005, 0.0790925, 0.0822351, -0.22550297, -0.007989483, 0.0396811, -0.06338324, 0.0038974285, -0.061104536, 0.34440708, -0.07563378, 0.006924219, -0.07057377, 0.15874124, -0.21073174, 0.0016288757, -0.021571605, 0.041545313, -0.02743056, 0.6618576, -0.25669205, 0.86130047, -0.02609898, -0.0314253, -0.016511599, 1.8400722, -0.3762995, 1.0304537, 0.11531488, 0.11265171, -0.048203215, 1.8400722, -0.3762995, 1.0304537, 0.11531488, 0.11265171, -0.048203215, 1.4165123, -0.41356707, 0.7477484, 0.10333065, -0.24554345, -0.20373182, -0.046652794, 0.43768525, 0.4191122, 0.019441076, -0.35926044, -0.25246766, 0.6885997, -0.10187721, -0.526144, 0.31025827, -0.47004795, -0.5118596, 0.1577518, -0.12555504, -0.22746372, -0.095074855, -0.6575345, -0.42717105, -1.3050523, 0.5933957, 0.34379578, 0.64341974, -0.32463935, -0.9033443, -1.3050523, 0.5933957, 0.34379578, 0.64341974, -0.32463935, -0.9033443, 0.3862543, 0.23721194, -2.1330519, 0.55313855, -0.3549994, -0.6511429, -0.95705056, 0.13901258, 0.34060097, -0.048469532, -0.77870834, -0.83223784, -0.0119457245, -0.5318725, -1.0730605, 0.0628506, -0.46019423, -0.6269081, -1.0658784, -0.22965229, 0.13131428, -0.07669904, -0.3358246, -0.65487134, -0.82540846, -0.27278614, -0.4848795, 0.103064336, -0.16831179, -0.43649212, -0.82540846, -0.27278614, -0.4848795, 0.103064336, -0.16831179, -0.43649212, -2.1878276, -8.354187E-4, -0.35869408, -0.06737798, 0.15792546, -0.54914385, -0.7667241, -0.10649204, -0.018325806, 0.22450449, 0.13102753, -0.23382555, 0.67565894, -0.4323529, 0.60160637, 0.5211806, 0.03888215, -0.14061491, 0.45433593, 0.8186574, 0.43675327, 0.007989483, -0.65673554, -0.2892193, 0.64454794, 0.268023, -0.11938286, 0.330232, 0.6735135, -0.17310548, -0.0062975883, 0.5778582, -0.31720924, 0.015978966, -0.27004454, -0.3752394, 16
1, -0.74921703, 0.5562041, -1.656195, -0.40906155, -0.76592517, -0.039947417, 0.46317387, -0.4274838, 2.0005903, -0.7036072, -0.299073, 0.19867182, 0.41219807, 0.1775546, 0.9439821, 0.46046057, -0.026631612, 0.040746365, 0.15306664, -0.10408044, 1.1650729, 0.08522116, 0.18482338, 0.14674018, 0.15306664, -0.10408044, 1.1650729, 0.08522116, 0.18482338, 0.14674018, 0.6716833, -0.23074698, 0.089778185, 0.13156016, 0.17923075, 0.03781689, -0.18522358, 0.0663147, -0.5784427, 0.013848438, 0.14354439, -0.051931642, -0.08928108, 0.009956121, 0.6270864, 0.11638014, 0.26658243, 0.06364955, 0.02147007, -0.25635505, 0.45186973, 0.16564862, 0.49667954, -0.08468852, -0.42622948, 0.27184105, 1.7941861, 0.033289514, 0.32676986, -0.103064336, 0.03921604, -0.36431837, 0.51118684, 0.6058692, 0.5523396, 0.1536644, 0.03921604, -0.36431837, 0.51118684, 0.6058692, 0.5523396, 0.1536644, 0.21668339, -0.40637636, 1.0759742, 0.42717105, 0.15313177, -0.19361182, -0.2580881, -0.46683788, 1.1188741, 0.7273093, -0.6064018, -0.07962852, -0.4219494, -0.4395504, 0.08394337, 1.0657971, -0.5403554, 0.14301175, 1.3364663, -0.3521192, -1.2606692, 1.2684636, -0.70174295, 0.14407702, -0.31036568, -0.23141718, -1.5635115, 1.1422298, -0.97285277, -0.22077605, -0.31036568, -0.23141718, -1.5635115, 1.1422298, -0.97285277, -0.22077605, 0.34403324, 0.21134615, -2.0423324, 1.2343752, -0.9896307, -0.33103094, -0.19643116, -0.026768923, -2.0365708, 1.0298444, -0.7206514, -0.41172472, -0.026421547, 0.60682344, -1.4999697, 0.7273093, -0.5230448, -0.26045716, -0.57994366, 0.061684847, -1.1956663, 0.624245, -0.34860778, -0.38722363, -0.17712975, 0.64023685, -2.1512396, 0.50120693, -0.032756884, -0.19441076, -0.17712975, 0.64023685, -2.1512396, 0.50120693, -0.032756884, -0.19441076, -0.24704838, 0.22488523, -0.5133564, 0.48842376, 0.3089267, -0.3882889, 0.1049881, 0.18996358, -0.798067, 0.39814258, 0.35606465, -0.18508969, -0.26173306, 0.22762775, 0.33215582, 0.3749731, 0.047670584, -0.22556975, -0.13277245, 0.35496354, -1.0831685, 0.43702474, 0.25193503, 0.010386328, 0.10830307, 0.36728907, -0.68457556, 0.2724414, -0.19307919, -0.021837922, 0.10830307, 0.36728907, -0.68457556, 0.2724414, -0.19307919, -0.021837922, -0.42811108, -0.07679105, -0.2268374, 0.38775626, 0.06391586, -0.009054748, 0.69563675, -0.30133176, 1.5112307, -0.05752428, -0.6673882, -0.17710021, -0.20341015, 0.1573298, -0.45642212, 0.3784352, 0.5406217, -0.12623383, 0.1212244, -0.07429147, 1.3764045, -0.40107206, -0.24554345, -0.18722023, 16
